|salesorderid|product_name                   |orderqty|unitprice |
|46,638      |Minipump                        |10      |11.994    |
|46,642      |Road-650 Black, 48              |10      |469.794   |
|46,643      |Road-550-W Yellow, 48           |10      |600.2625  |
|46,645      |Mountain-200 Black, 42          |10      |1,229.4589|
|46,645      |ML Mountain Frame - Black, 48   |10      |209.256   |
|46,645      |Mountain-200 Silver, 42         |10      |1,242.8518|
|46,645      |Full-Finger Gloves, M           |10      |22.794    |
|46,645      |Mountain-200 Black, 38          |10      |1,229.4589|
|46,647      |Mountain-200 Black, 46          |10      |1,229.4589|
|46,648      |Long-Sleeve Logo Jersey, L      |10      |28.8404   |
|46,657      |Women's Tights, S               |10      |44.994    |
|46,657      |LL Mountain Handlebars          |10      |24.2945   |
|46,660      |LL Road Frame - Red, 60         |10      |202.332   |
|46,662      |Sport-100 Helmet, Red           |10      |16.8221   |
|46,666      |Women's Tights, L               |10      |44.994    |
|46,666      |Road-550-W Yellow, 40           |10      |600.2625  |
|46,668      |Long-Sleeve Logo Jersey, XL     |10      |28.8404   |
|46,668      |Sport-100 Helmet, Black         |10      |16.8221   |
|46,669      |Sport-100 Helmet, Blue          |10      |16.8221   |
|46,669      |Road-650 Red, 52                |10      |469.794   |
|46,669      |Women's Tights, L               |10      |44.994    |
|46,671      |Cable Lock                      |10      |15        |
|46,671      |Men's Bib-Shorts, M             |10      |53.994    |
|46,672      |Road-650 Red, 48                |10      |469.794   |
|46,672      |LL Road Frame - Black, 52       |10      |183.9382  |
|46,673      |Sport-100 Helmet, Blue          |10      |16.8221   |
|46,931      |ML Mountain Frame - Black, 44   |10      |209.256   |
|46,938      |ML Mountain Frame - Black, 48   |10      |209.256   |
|46,944      |Mountain-200 Silver, 42         |10      |1,242.8518|
|46,953      |Road-250 Black, 44              |10      |1,308.9375|
|46,953      |Minipump                        |10      |11.994    |
|46,953      |Road-650 Black, 52              |10      |469.794   |
|46,957      |Men's Sports Shorts, M          |10      |35.994    |
|46,957      |LL Mountain Front Wheel         |10      |36.447    |
|46,957      |Mountain-300 Black, 44          |10      |647.994   |
|46,957      |LL Mountain Handlebars          |10      |24.2945   |
|46,957      |ML Mountain Handlebars          |10      |33.7745   |
|46,967      |Sport-100 Helmet, Black         |10      |20.1865   |
|46,974      |ML Mountain Handlebars          |10      |33.7745   |
|46,974      |Cable Lock                      |10      |15        |
|46,974      |Long-Sleeve Logo Jersey, L      |10      |28.8404   |
|46,974      |Sport-100 Helmet, Black         |10      |20.1865   |
|46,974      |Long-Sleeve Logo Jersey, M      |10      |28.8404   |
|46,981      |Sport-100 Helmet, Black         |10      |20.1865   |
|46,981      |Road-650 Black, 52              |10      |469.794   |
|46,981      |Road-650 Red, 52                |10      |469.794   |
|46,981      |Minipump                        |10      |11.994    |
|46,981      |Road-550-W Yellow, 40           |10      |600.2625  |
|46,981      |Road-250 Red, 48                |10      |1,466.01  |
|46,987      |Mountain-200 Silver, 38         |10      |1,242.8518|
|46,987      |ML Mountain Rear Wheel          |10      |141.615   |
|46,987      |Sport-100 Helmet, Red           |10      |20.1865   |
|46,987      |Sport-100 Helmet, Black         |10      |20.1865   |
|46,987      |Cable Lock                      |10      |15        |
|46,987      |HL Fork                         |10      |137.694   |
|46,988      |Long-Sleeve Logo Jersey, L      |10      |28.8404   |
|46,988      |Road-650 Red, 60                |10      |469.794   |
|46,988      |Sport-100 Helmet, Blue          |10      |20.1865   |
|46,988      |Sport-100 Helmet, Red           |10      |20.1865   |
|46,988      |Sport-100 Helmet, Black         |10      |20.1865   |
|46,988      |AWC Logo Cap                    |10      |5.1865    |
|46,992      |Long-Sleeve Logo Jersey, M      |10      |28.8404   |
|46,992      |Sport-100 Helmet, Black         |10      |20.1865   |
|46,993      |Sport-100 Helmet, Red           |10      |20.1865   |
|46,993      |Men's Bib-Shorts, M             |10      |53.994    |
|47,001      |Road-650 Black, 58              |10      |469.794   |
|47,001      |Road-650 Black, 52              |10      |469.794   |
|47,004      |Sport-100 Helmet, Blue          |10      |20.1865   |
|47,018      |Road-650 Black, 62              |10      |469.794   |
|47,027      |Road-650 Red, 48                |10      |469.794   |
|47,031      |Full-Finger Gloves, M           |10      |22.794    |
|47,034      |Road-650 Red, 62                |10      |469.794   |
|47,037      |Women's Tights, L               |10      |44.994    |
|47,039      |Full-Finger Gloves, M           |10      |22.794    |
|47,041      |Road-650 Red, 62                |10      |469.794   |
|47,041      |Men's Sports Shorts, M          |10      |35.994    |
|47,042      |Minipump                        |10      |11.994    |
|47,042      |Sport-100 Helmet, Blue          |10      |20.1865   |
|47,045      |Mountain-200 Silver, 38         |10      |1,242.8518|
|47,052      |ML Mountain Frame - Black, 48   |10      |209.256   |
|47,052      |Men's Bib-Shorts, S             |10      |53.994    |
|47,055      |Sport-100 Helmet, Red           |10      |20.1865   |
|47,056      |Men's Bib-Shorts, M             |10      |53.994    |
|47,067      |AWC Logo Cap                    |10      |5.1865    |
|47,355      |Road-650 Black, 52              |10      |469.794   |
|47,355      |Sport-100 Helmet, Blue          |10      |20.1865   |
|47,355      |Road-650 Red, 44                |10      |469.794   |
|47,355      |LL Road Frame - Red, 44         |10      |202.332   |
|47,355      |AWC Logo Cap                    |10      |5.1865    |
|47,355      |Half-Finger Gloves, L           |10      |14.1289   |
|47,359      |Sport-100 Helmet, Red           |10      |20.1865   |
|47,365      |Cable Lock                      |10      |15        |
|47,365      |Sport-100 Helmet, Black         |10      |20.1865   |
|47,366      |Sport-100 Helmet, Blue          |10      |20.1865   |
|47,366      |Sport-100 Helmet, Black         |10      |20.1865   |
|47,369      |Sport-100 Helmet, Red           |10      |20.1865   |
|47,369      |Road-650 Red, 60                |10      |469.794   |
|47,369      |Road-550-W Yellow, 38           |10      |600.2625  |
|47,374      |Full-Finger Gloves, M           |10      |22.794    |
|47,377      |Road-650 Black, 52              |10      |469.794   |
|47,378      |AWC Logo Cap                    |10      |5.1865    |
|47,380      |Women's Tights, L               |10      |44.994    |
|47,391      |LL Road Frame - Red, 60         |10      |202.332   |
|47,395      |LL Road Frame - Red, 60         |10      |202.332   |
|47,395      |Minipump                        |10      |11.994    |
|47,395      |Women's Tights, S               |10      |44.994    |
|47,395      |Sport-100 Helmet, Blue          |10      |20.1865   |
|47,398      |Cable Lock                      |10      |15        |
|47,400      |HL Mountain Rear Wheel          |10      |196.329   |
|47,400      |Sport-100 Helmet, Red           |10      |20.1865   |
|47,400      |Mountain-200 Black, 38          |10      |1,229.4589|
|47,400      |ML Mountain Frame - Black, 48   |10      |209.256   |
|47,403      |Full-Finger Gloves, L           |10      |22.794    |
|47,403      |AWC Logo Cap                    |10      |5.1865    |
|47,403      |Women's Tights, L               |10      |44.994    |
|47,416      |Road-650 Red, 60                |10      |469.794   |
|47,416      |LL Road Frame - Red, 60         |10      |202.332   |
|47,416      |ML Road Frame-W - Yellow, 44    |10      |324.4527  |
|47,416      |Road-250 Red, 44                |10      |1,466.01  |
|47,435      |Cable Lock                      |10      |15        |
|47,439      |Sport-100 Helmet, Black         |10      |20.1865   |
|47,439      |Long-Sleeve Logo Jersey, M      |10      |28.8404   |
|47,439      |Men's Bib-Shorts, M             |10      |53.994    |
|47,439      |Road-650 Red, 44                |10      |469.794   |
|47,441      |Mountain-200 Silver, 38         |10      |1,242.8518|
|47,450      |Minipump                        |10      |11.994    |
|47,455      |Road-250 Black, 52              |10      |1,308.9375|
|47,663      |Road-650 Black, 58              |10      |469.794   |
|47,663      |Road-650 Red, 60                |10      |469.794   |
|47,666      |Long-Sleeve Logo Jersey, M      |10      |28.8404   |
|47,668      |Long-Sleeve Logo Jersey, L      |10      |28.8404   |
|47,670      |AWC Logo Cap                    |10      |5.1865    |
|47,670      |Sport-100 Helmet, Black         |10      |20.1865   |
|47,670      |Road-650 Red, 44                |10      |469.794   |
|47,675      |Women's Tights, L               |10      |44.994    |
|47,677      |Women's Tights, S               |10      |44.994    |
|47,680      |Women's Tights, S               |10      |44.994    |
|47,694      |Road-650 Red, 62                |10      |469.794   |
|47,698      |Mountain-300 Black, 44          |10      |647.994   |
|47,698      |Mountain-300 Black, 48          |10      |647.994   |
|47,700      |Sport-100 Helmet, Blue          |10      |20.1865   |
|47,700      |ML Headset                      |10      |61.374    |
|47,700      |Women's Tights, L               |10      |44.994    |
|47,705      |Sport-100 Helmet, Black         |10      |20.1865   |
|47,708      |Men's Bib-Shorts, M             |10      |53.994    |
|47,712      |Road-550-W Yellow, 48           |10      |600.2625  |
|47,724      |Long-Sleeve Logo Jersey, L      |10      |28.8404   |
|47,725      |Men's Bib-Shorts, M             |10      |53.994    |
|47,970      |Mountain-200 Black, 46          |10      |1,229.4589|
|47,980      |Long-Sleeve Logo Jersey, L      |10      |28.8404   |
|47,981      |Full-Finger Gloves, M           |10      |22.794    |
|47,986      |ML Mountain Frame - Black, 48   |10      |209.256   |
|47,988      |Long-Sleeve Logo Jersey, L      |10      |28.8404   |
|47,992      |Women's Tights, S               |10      |44.994    |
|47,996      |HL Mountain Rear Wheel          |10      |196.329   |
|47,999      |ML Mountain Rear Wheel          |10      |141.615   |
|48,005      |Long-Sleeve Logo Jersey, L      |10      |28.8404   |
|48,006      |Road-650 Red, 44                |10      |469.794   |
|48,017      |AWC Logo Cap                    |10      |5.1865    |
|48,028      |AWC Logo Cap                    |10      |5.1865    |
|48,033      |Sport-100 Helmet, Blue          |10      |20.1865   |
|48,033      |Men's Sports Shorts, M          |10      |35.994    |
|48,063      |AWC Logo Cap                    |10      |5.1865    |
|48,071      |ML Headset                      |10      |61.374    |
|48,295      |Road-650 Black, 58              |10      |469.794   |
|48,295      |Road-650 Red, 48                |10      |469.794   |
|48,299      |Women's Tights, L               |10      |44.994    |
|48,306      |ML Headset                      |10      |61.374    |
|48,306      |Full-Finger Gloves, M           |10      |22.794    |
|48,307      |Men's Sports Shorts, M          |10      |35.994    |
|48,308      |AWC Logo Cap                    |10      |5.1865    |
|48,311      |Long-Sleeve Logo Jersey, L      |10      |28.8404   |
|48,311      |Women's Tights, L               |10      |44.994    |
|48,336      |Long-Sleeve Logo Jersey, L      |10      |28.8404   |
|48,341      |Sport-100 Helmet, Red           |10      |20.1865   |
|48,341      |Women's Tights, S               |10      |44.994    |
|48,341      |Full-Finger Gloves, M           |10      |22.794    |
|48,341      |ML Mountain Rear Wheel          |10      |141.615   |
|48,341      |Men's Bib-Shorts, S             |10      |53.994    |
|48,347      |AWC Logo Cap                    |10      |5.1865    |
|48,347      |Women's Tights, S               |10      |44.994    |
|48,347      |Women's Tights, L               |10      |44.994    |
|48,348      |Full-Finger Gloves, M           |10      |22.794    |
|48,363      |Road-550-W Yellow, 38           |10      |600.2625  |
|48,375      |AWC Logo Cap                    |10      |5.1865    |
|48,384      |ML Mountain Rear Wheel          |10      |141.615   |
|48,395      |Full-Finger Gloves, M           |10      |22.794    |
|48,396      |Full-Finger Gloves, M           |10      |22.794    |
|48,755      |Full-Finger Gloves, L           |10      |22.794    |
|48,757      |Mountain-200 Silver, 38         |10      |1,242.8518|
|48,757      |Mountain-200 Black, 46          |10      |1,229.4589|
|48,758      |Men's Sports Shorts, M          |10      |35.994    |
|48,764      |Road-650 Red, 60                |10      |469.794   |
|48,768      |Full-Finger Gloves, L           |10      |22.794    |
|48,780      |Road-650 Black, 52              |10      |469.794   |
|49,106      |Road-650 Black, 52              |10      |469.794   |
|49,114      |Full-Finger Gloves, L           |10      |22.794    |
|49,114      |Full-Finger Gloves, M           |10      |22.794    |
|49,139      |Road-650 Black, 52              |10      |469.794   |
|49,151      |Mountain-200 Black, 46          |10      |1,229.4589|
|49,157      |Mountain-200 Silver, 42         |10      |1,242.8518|
|49,158      |Road-650 Red, 60                |10      |469.794   |
|49,464      |Long-Sleeve Logo Jersey, L      |10      |28.8404   |
|49,479      |Women's Tights, L               |10      |44.994    |
|49,481      |Half-Finger Gloves, M           |10      |14.1289   |
|49,490      |Sport-100 Helmet, Red           |10      |20.1865   |
|49,490      |Road-650 Red, 62                |10      |469.794   |
|49,490      |Women's Tights, S               |10      |44.994    |
|49,492      |Full-Finger Gloves, L           |10      |22.794    |
|49,498      |Road-650 Black, 58              |10      |469.794   |
|49,498      |Road-650 Red, 44                |10      |469.794   |
|49,538      |AWC Logo Cap                    |10      |5.1865    |
|49,826      |Mountain-200 Black, 38          |10      |1,229.4589|
|49,827      |Sport-100 Helmet, Blue          |10      |20.1865   |
|49,828      |AWC Logo Cap                    |10      |5.1865    |
|49,828      |Long-Sleeve Logo Jersey, L      |10      |28.8404   |
|49,828      |Road-650 Black, 52              |10      |469.794   |
|49,831      |Half-Finger Gloves, M           |10      |14.1289   |
|49,831      |Women's Tights, S               |10      |44.994    |
|49,844      |Road-650 Red, 48                |10      |469.794   |
|49,856      |Road-650 Black, 60              |10      |469.794   |
|49,856      |Road-650 Black, 58              |10      |469.794   |
|49,865      |Women's Tights, L               |10      |44.994    |
|49,865      |Sport-100 Helmet, Black         |10      |20.1865   |
|49,870      |Women's Tights, S               |10      |44.994    |
|49,876      |Minipump                        |10      |11.994    |
|49,879      |Full-Finger Gloves, M           |10      |22.794    |
|49,884      |Road-650 Black, 58              |10      |469.794   |
|49,890      |Sport-100 Helmet, Blue          |10      |20.1865   |
|49,890      |Long-Sleeve Logo Jersey, L      |10      |28.8404   |
|49,891      |Women's Tights, L               |10      |44.994    |
|50,203      |Road-650 Red, 60                |10      |469.794   |
|50,203      |Men's Bib-Shorts, S             |10      |53.994    |
|50,203      |Road-650 Red, 44                |10      |469.794   |
|50,203      |Women's Tights, S               |10      |44.994    |
|50,203      |Long-Sleeve Logo Jersey, L      |10      |28.8404   |
|50,206      |Full-Finger Gloves, M           |10      |22.794    |
|50,218      |AWC Logo Cap                    |10      |5.1865    |
|50,222      |Road-250 Red, 44                |10      |1,466.01  |
|50,222      |Long-Sleeve Logo Jersey, L      |10      |28.8404   |
|50,225      |ML Mountain Frame - Black, 48   |10      |209.256   |
|50,237      |Men's Bib-Shorts, M             |10      |53.994    |
|50,242      |Sport-100 Helmet, Blue          |10      |20.1865   |
|50,270      |Mountain-300 Black, 48          |10      |647.994   |
|50,280      |Long-Sleeve Logo Jersey, L      |10      |28.8404   |
|50,311      |AWC Logo Cap                    |10      |5.1865    |
|50,311      |Women's Tights, S               |10      |44.994    |
|50,663      |Road-650 Black, 52              |10      |469.794   |
|50,663      |Minipump                        |10      |11.994    |
|50,663      |Long-Sleeve Logo Jersey, L      |10      |28.8404   |
|50,663      |Sport-100 Helmet, Red           |10      |20.1865   |
|50,668      |Sport-100 Helmet, Black         |10      |20.1865   |
|50,668      |ML Mountain Rear Wheel          |10      |141.615   |
|50,668      |AWC Logo Cap                    |10      |5.1865    |
|50,672      |Road-650 Red, 44                |10      |469.794   |
|50,682      |Full-Finger Gloves, M           |10      |22.794    |
|50,683      |Road-250 Black, 44              |10      |1,308.9375|
|50,688      |ML Headset                      |10      |61.374    |
|50,693      |Long-Sleeve Logo Jersey, L      |10      |28.8404   |
|50,694      |Half-Finger Gloves, M           |10      |14.1289   |
|50,699      |Full-Finger Gloves, M           |10      |22.794    |
|50,703      |Road-550-W Yellow, 48           |10      |600.2625  |
|50,703      |Cable Lock                      |10      |15        |
|50,738      |Long-Sleeve Logo Jersey, L      |10      |28.8404   |
|50,738      |Women's Tights, S               |10      |44.994    |
|50,747      |Sport-100 Helmet, Red           |10      |20.1865   |
|50,747      |Full-Finger Gloves, L           |10      |22.794    |
|50,748      |Women's Tights, L               |10      |44.994    |
|50,753      |Full-Finger Gloves, L           |10      |22.794    |
|51,081      |Short-Sleeve Classic Jersey, XL |10      |32.394    |
|51,090      |HL Mountain Frame - Silver, 38  |10      |818.7     |
|51,092      |Road-350-W Yellow, 48           |10      |1,020.594 |
|51,108      |Classic Vest, S                 |10      |38.1      |
|51,109      |HL Touring Frame - Blue, 60     |10      |602.346   |
|51,120      |Front Brakes                    |10      |63.9      |
|51,120      |Water Bottle - 30 oz.           |10      |2.994     |
|51,120      |Classic Vest, S                 |10      |38.1      |
|51,122      |Racing Socks, M                 |10      |5.394     |
|51,126      |Touring-1000 Yellow, 46         |10      |953.628   |
|51,127      |Mountain-200 Black, 42          |10      |1,376.994 |
|51,130      |ML Mountain Seat/Saddle         |10      |23.484    |
|51,132      |ML Road Frame-W - Yellow, 44    |10      |356.898   |
|51,140      |Road-750 Black, 48              |10      |323.994   |
|51,143      |Water Bottle - 30 oz.           |10      |2.994     |
|51,147      |Classic Vest, S                 |10      |38.1      |
|51,147      |Long-Sleeve Logo Jersey, M      |10      |29.994    |
|51,147      |Road-350-W Yellow, 40           |10      |1,020.594 |
|51,147      |AWC Logo Cap                    |10      |5.394     |
|51,149      |Racing Socks, L                 |10      |5.394     |
|51,151      |Sport-100 Helmet, Red           |10      |15.7455   |
|51,151      |Half-Finger Gloves, S           |10      |14.694    |
|51,154      |Long-Sleeve Logo Jersey, L      |10      |29.994    |
|51,154      |Sport-100 Helmet, Black         |10      |15.7455   |
|51,154      |Sport-100 Helmet, Blue          |10      |15.7455   |
|51,154      |Short-Sleeve Classic Jersey, L  |10      |32.394    |
|51,157      |ML Mountain Frame-W - Silver, 40|10      |218.454   |
|51,157      |Long-Sleeve Logo Jersey, M      |10      |29.994    |
|51,160      |Front Brakes                    |10      |63.9      |
|51,160      |HL Mountain Frame - Silver, 38  |10      |818.7     |
|51,160      |Bike Wash - Dissolver           |10      |4.77      |
|51,160      |Hydration Pack - 70 oz.         |10      |32.994    |
|51,168      |Road-750 Black, 48              |10      |323.994   |
|51,169      |Short-Sleeve Classic Jersey, S  |10      |32.394    |
|51,693      |Racing Socks, M                 |10      |5.394     |
|51,703      |Road-350-W Yellow, 40           |10      |1,020.594 |
|51,704      |Short-Sleeve Classic Jersey, XL |10      |32.394    |
|51,711      |ML Mountain Handlebars          |10      |37.152    |
|51,711      |LL Mountain Frame - Silver, 40  |10      |158.43    |
|51,714      |Racing Socks, L                 |10      |5.394     |
|51,717      |Racing Socks, L                 |10      |5.394     |
|51,721      |ML Mountain Frame-W - Silver, 42|10      |218.454   |
|51,729      |Racing Socks, M                 |10      |5.394     |
|51,735      |HL Touring Frame - Yellow, 60   |10      |602.346   |
|51,735      |Touring-3000 Yellow, 62         |10      |334.0575  |
|51,739      |LL Mountain Frame - Silver, 42  |10      |158.43    |
|51,739      |Short-Sleeve Classic Jersey, XL |10      |32.394    |
|51,739      |Mountain-200 Silver, 42         |10      |1,391.994 |
|51,739      |Mountain-200 Silver, 46         |10      |1,391.994 |
|51,739      |Bike Wash - Dissolver           |10      |4.77      |
|51,748      |Half-Finger Gloves, L           |10      |14.694    |
|51,748      |Women's Mountain Shorts, L      |10      |41.994    |
|51,751      |Front Derailleur                |10      |54.894    |
|51,751      |HL Crankset                     |10      |242.994   |
|51,751      |Short-Sleeve Classic Jersey, S  |10      |32.394    |
|51,751      |Bike Wash - Dissolver           |10      |4.77      |
|51,751      |Half-Finger Gloves, S           |10      |14.694    |
|51,760      |Touring-1000 Yellow, 46         |10      |953.628   |
|51,761      |Sport-100 Helmet, Black         |10      |20.994    |
|51,761      |Touring-3000 Yellow, 44         |10      |334.0575  |
|51,761      |Touring-1000 Blue, 46           |10      |1,430.442 |
|51,770      |Racing Socks, M                 |10      |5.394     |
|51,774      |ML Mountain Frame-W - Silver, 40|10      |218.454   |
|51,774      |Water Bottle - 30 oz.           |10      |2.994     |
|51,775      |AWC Logo Cap                    |10      |5.394     |
|51,775      |Patch Kit/8 Patches             |10      |1.374     |
|51,783      |Mountain-200 Black, 46          |10      |1,376.994 |
|51,789      |Touring-3000 Yellow, 44         |10      |334.0575  |
|51,793      |Long-Sleeve Logo Jersey, L      |10      |29.994    |
|51,806      |AWC Logo Cap                    |10      |5.394     |
|51,809      |Short-Sleeve Classic Jersey, XL |10      |32.394    |
|51,810      |Sport-100 Helmet, Red           |10      |20.994    |
|51,810      |Sport-100 Helmet, Blue          |10      |20.994    |
|51,822      |Mountain-200 Silver, 38         |10      |1,391.994 |
|51,825      |ML Mountain Seat/Saddle         |10      |23.484    |
|51,830      |Racing Socks, M                 |10      |5.394     |
|51,834      |Women's Mountain Shorts, S      |10      |41.994    |
|51,836      |Racing Socks, L                 |10      |5.394     |
|51,837      |Short-Sleeve Classic Jersey, XL |10      |32.394    |
|51,837      |HL Touring Frame - Blue, 54     |10      |602.346   |
|51,839      |Long-Sleeve Logo Jersey, L      |10      |29.994    |
|51,839      |Road-750 Black, 48              |10      |323.994   |
|51,845      |Hitch Rack - 4-Bike             |10      |72        |
|51,850      |Half-Finger Gloves, M           |10      |14.694    |
|51,852      |Women's Mountain Shorts, S      |10      |41.994    |
|51,855      |Short-Sleeve Classic Jersey, XL |10      |32.394    |
|53,454      |Short-Sleeve Classic Jersey, XL |10      |32.394    |
|53,458      |Long-Sleeve Logo Jersey, XL     |10      |29.994    |
|53,459      |Short-Sleeve Classic Jersey, XL |10      |32.394    |
|53,460      |Classic Vest, M                 |10      |38.1      |
|53,460      |Sport-100 Helmet, Red           |10      |20.994    |
|53,460      |Road-550-W Yellow, 38           |10      |672.294   |
|53,465      |HL Mountain Pedal               |10      |48.594    |
|53,465      |Front Brakes                    |10      |63.9      |
|53,465      |ML Mountain Handlebars          |10      |37.152    |
|53,465      |Classic Vest, S                 |10      |38.1      |
|53,465      |ML Mountain Seat/Saddle         |10      |23.484    |
|53,465      |Chain                           |10      |12.144    |
|53,472      |Hydration Pack - 70 oz.         |10      |32.994    |
|53,475      |Long-Sleeve Logo Jersey, XL     |10      |29.994    |
|53,475      |Sport-100 Helmet, Blue          |10      |20.994    |
|53,480      |Short-Sleeve Classic Jersey, XL |10      |32.394    |
|53,483      |Short-Sleeve Classic Jersey, XL |10      |32.394    |
|53,483      |Patch Kit/8 Patches             |10      |1.374     |
|53,483      |Touring-1000 Blue, 60           |10      |1,430.442 |
|53,485      |Sport-100 Helmet, Black         |10      |20.994    |
|53,485      |Short-Sleeve Classic Jersey, L  |10      |32.394    |
|53,485      |Half-Finger Gloves, S           |10      |14.694    |
|53,485      |Chain                           |10      |12.144    |
|53,497      |Road-350-W Yellow, 48           |10      |1,020.594 |
|53,499      |Short-Sleeve Classic Jersey, XL |10      |32.394    |
|53,506      |Road-550-W Yellow, 48           |10      |672.294   |
|53,509      |Racing Socks, M                 |10      |5.394     |
|53,513      |Bike Wash - Dissolver           |10      |4.77      |
|53,513      |Patch Kit/8 Patches             |10      |1.374     |
|53,514      |Hydration Pack - 70 oz.         |10      |32.994    |
|53,514      |Long-Sleeve Logo Jersey, L      |10      |29.994    |
|53,518      |ML Mountain Seat/Saddle         |10      |23.484    |
|53,518      |HL Bottom Bracket               |10      |72.894    |
|53,518      |ML Mountain Frame-W - Silver, 40|10      |218.454   |
|53,518      |Women's Mountain Shorts, L      |10      |41.994    |
|53,524      |Touring-3000 Yellow, 44         |10      |334.0575  |
|53,530      |Road-750 Black, 48              |10      |323.994   |
|53,530      |Long-Sleeve Logo Jersey, XL     |10      |29.994    |
|53,531      |Chain                           |10      |12.144    |
|53,531      |Short-Sleeve Classic Jersey, XL |10      |32.394    |
|53,535      |Touring-3000 Blue, 54           |10      |334.0575  |
|53,536      |Half-Finger Gloves, M           |10      |14.694    |
|53,536      |Short-Sleeve Classic Jersey, XL |10      |32.394    |
|53,541      |AWC Logo Cap                    |10      |5.394     |
|53,560      |Half-Finger Gloves, S           |10      |14.694    |
|53,561      |ML Mountain Handlebars          |10      |37.152    |
|53,562      |Hitch Rack - 4-Bike             |10      |72        |
|53,562      |Short-Sleeve Classic Jersey, XL |10      |32.394    |
|53,565      |Classic Vest, M                 |10      |38.1      |
|53,570      |Sport-100 Helmet, Blue          |10      |20.994    |
|53,570      |Long-Sleeve Logo Jersey, M      |10      |29.994    |
|53,570      |Sport-100 Helmet, Black         |10      |20.994    |
|53,577      |Front Derailleur                |10      |54.894    |
|53,583      |Front Derailleur                |10      |54.894    |
|53,583      |Water Bottle - 30 oz.           |10      |2.994     |
|53,586      |Racing Socks, M                 |10      |5.394     |
|53,587      |Women's Mountain Shorts, M      |10      |41.994    |
|53,595      |Women's Mountain Shorts, M      |10      |41.994    |
|53,598      |Racing Socks, M                 |10      |5.394     |
|53,614      |Mountain-200 Black, 38          |10      |1,376.994 |
|53,616      |Classic Vest, M                 |10      |38.1      |
|53,621      |HL Crankset                     |10      |242.994   |
|53,621      |Chain                           |10      |12.144    |
|53,621      |HL Mountain Pedal               |10      |48.594    |
|43,692      |Long-Sleeve Logo Jersey, L      |10      |28.8404   |
|55,243      |Water Bottle - 30 oz.           |10      |2.994     |
|55,243      |Short-Sleeve Classic Jersey, XL |10      |32.394    |
|55,249      |Sport-100 Helmet, Blue          |10      |20.994    |
|55,249      |AWC Logo Cap                    |10      |5.394     |
|55,249      |Mountain-200 Black, 38          |10      |1,376.994 |
|55,254      |Hydration Pack - 70 oz.         |10      |32.994    |
|55,254      |Touring-1000 Yellow, 46         |10      |1,430.442 |
|55,254      |Short-Sleeve Classic Jersey, XL |10      |32.394    |
|55,254      |Touring-3000 Yellow, 44         |10      |445.41    |
|55,254      |Touring-2000 Blue, 54           |10      |728.91    |
|55,264      |Classic Vest, S                 |10      |38.1      |
|55,269      |Water Bottle - 30 oz.           |10      |2.994     |
|55,269      |Sport-100 Helmet, Blue          |10      |20.994    |
|55,280      |Road-350-W Yellow, 42           |10      |1,020.594 |
|55,280      |Road-350-W Yellow, 40           |10      |1,020.594 |
|55,282      |Hitch Rack - 4-Bike             |10      |72        |
|55,282      |Sport-100 Helmet, Blue          |10      |20.994    |
|55,282      |Half-Finger Gloves, M           |10      |14.694    |
|55,294      |AWC Logo Cap                    |10      |5.394     |
|55,294      |Sport-100 Helmet, Blue          |10      |20.994    |
|55,294      |Long-Sleeve Logo Jersey, L      |10      |29.994    |
|55,297      |Hydration Pack - 70 oz.         |10      |32.994    |
|55,303      |Road-750 Black, 48              |10      |323.994   |
|55,309      |Short-Sleeve Classic Jersey, XL |10      |32.394    |
|55,309      |Long-Sleeve Logo Jersey, M      |10      |29.994    |
|55,309      |Touring-1000 Yellow, 46         |10      |1,430.442 |
|55,309      |Water Bottle - 30 oz.           |10      |2.994     |
|55,322      |Short-Sleeve Classic Jersey, L  |10      |32.394    |
|55,322      |Hydration Pack - 70 oz.         |10      |32.994    |
|55,322      |Sport-100 Helmet, Blue          |10      |20.994    |
|55,323      |Water Bottle - 30 oz.           |10      |2.994     |
|55,323      |Short-Sleeve Classic Jersey, L  |10      |32.394    |
|55,323      |Short-Sleeve Classic Jersey, S  |10      |32.394    |
|55,328      |Hitch Rack - 4-Bike             |10      |72        |
|55,328      |Short-Sleeve Classic Jersey, S  |10      |32.394    |
|57,012      |Long-Sleeve Logo Jersey, L      |10      |29.994    |
|57,012      |Sport-100 Helmet, Blue          |10      |20.994    |
|57,012      |Touring-3000 Yellow, 50         |10      |445.41    |
|57,024      |Hitch Rack - 4-Bike             |10      |72        |
|57,026      |Water Bottle - 30 oz.           |10      |2.994     |
|57,030      |Women's Mountain Shorts, S      |10      |41.994    |
|57,034      |AWC Logo Cap                    |10      |5.394     |
|57,041      |Touring-1000 Yellow, 60         |10      |1,430.442 |
|57,045      |Touring-1000 Blue, 60           |10      |1,430.442 |
|57,046      |Hitch Rack - 4-Bike             |10      |72        |
|57,046      |AWC Logo Cap                    |10      |5.394     |
|57,046      |Mountain-200 Black, 42          |10      |1,376.994 |
|57,050      |Women's Mountain Shorts, L      |10      |41.994    |
|57,051      |Short-Sleeve Classic Jersey, L  |10      |32.394    |
|57,051      |Short-Sleeve Classic Jersey, XL |10      |32.394    |
|57,051      |Road-750 Black, 52              |10      |323.994   |
|57,061      |Women's Mountain Shorts, L      |10      |41.994    |
|57,061      |Short-Sleeve Classic Jersey, L  |10      |32.394    |
